"person_tmdbId","movie_movieId","role"
"44110","26318","La dame en noir, la soeur du premier préfet"
"24299","26318","M. Foucault"
"3594","26318","Le premier préfet de police"
"29915","26320","Nicholas"
"29916","26320","Baroness Katrin Frankenstein"
"1646","26320","Baron Frankenstein"
"29917","26320","Otto"
"80192","26322","Eugene Chase"
"80191","26322","Pumpkin Chase"
"58499","26322","Maindrian Pace / Vicinski"
"80193","26322","Stanley Chase"
"32396","26323","Rodriguez / Leo Batfish / The President / The Hooker"
"54812","26323","The Fingers / Geritan / Four Leaf Clover"
"99339","26323","Ko-ko / Boss / 'Near You' Singer / Robert Elgin / Mahetma Yenta / Lionel Elgin / Dancing Man"
"1650959","26323","The Hitchhiker"
"237034","26324",""
"38253","26324","Jacob Rivetowski"
"40176","26324","Harry Coombes"
"552467","26324",""
"556514","26325","Himself"
"145819","26325","Himself"
"556515","26325","Himself"
"120575","26325",""
"55124","26326","The Written Woman"
"55123","26326","The Thief"
"55125","26326","Fon, He whose planet is Venus"
"55119","26326","The Alchemist"
"24393","26338","Marthe"
"38901","26338","Pascal"
"3536","26338","Karine"
"25180","26338","Ludovic"
"10158","26342","Philip Marlowe"
"14502","26342","Detective Lt. Nulty"
"44079","26342","Mrs. Helen Grayle alias Velma"
"19335","26342","Mrs. Jessie Florian"
"6553","26346","Adèle Hugo"
"19339","26346","The Bookseller"
"8966","26346","Lt Albert Pinson"
"19338","26346","Mrs. Saunders"
"193","26349","Harry Moseby"
"70241","26349","Paula"
"2651","26349","Joey Ziegler"
"1166","26349","Marty Heller"
"58339","26350","Martin Knight"
"514","26350","David Locke"
"18329","26350","Girl"
"39027","26350","Rachel Locke"
"1137025","26366","Herself"
"556528","26366","Himself - Eastover Mining President"
"556529","26366","Himself - UMW organizer"
"556530","26366","Himself - UMW staff"
"99885","26371","Jane Braxton"
"1811","26371","Tittle Tod"
"514","26371","Tom Logan"
"3084","26371","Robert Clayton"
"3460","26375","George Caldwell"
"2463","26375","Roger Devereau"
"9309","26375","Grover Muldoon"
"20362","26375","Hildegard 'Hilly' Burns"
"14639","26386","Dr. Richard H. Thorndyke"
"29803","26386","Victoria Brisbane"
"9599","26386","Nurse Charlotte Diesel"
"13640","26386","Dr. Charles Montague"
"380","26391","Jimmy Doyle"
"66776","26391","Francine Evans"
"73194","26391","Paul Wilson"
"4969","26391","Tony Harwell"
"6355","26393","Jackie Scanlon / 'Juan Dominguez'"
"20115","26393","Kassem / 'Martinez'"
"9768","26393","Nilo"
"32364","26393","Victor Manzon / 'Serrano'"
"10774","26394","Emma Jacklin"
"79952","26394","Yuri Kopeikine"
"4090","26394","Deedee"
"4139","26394","Wayne"
"938847","26400","Herself"
"938848","26400","Herself"
"938849","26400","Himself"
"938850","26400","Himself"
"16420","26403","Smaug"
"863","26403","Bilbo Baggins"
"6593","26403","Gandalf the Grey"
"16421","26403","Thorin"
"13022","26404","Andras Vayda"
"8963","26404","Maya"
"30043","26404","Bobbie"
"4160","26404","Ann MacDonald"
"161495","26409","Lena"
"108700","26409","Dana"
"162168","26409",""
"9111","26409","Jeff Knight"
"68677","26413","Master Shang Kuan Yin"
"68676","26413","Beggar, Pai Chang Tien"
"26727","26413","Teacher Li"
"18897","26413","Chien Fu"
"12021","26414","Elizabeth 'Buffy' Brenner"
"15900","26414","Liam 'Snooks' Brenner"
"14837","26414","Katherine 'Tulip' Brenner"
"136990","26414",""
"47879","26422","Claude Hooper Bukowski"
"4515","26422","George Berger"
"821","26422","Sheila Franklin"
"66094","26422","Jeannie Ryan"
"2314","26425","Vincent J. Ricardo"
"1903","26425","Sheldon S. Kompett D.D.S."
"1217271","26425","Carol Kornpett"
"20163","26425","General Garcia"
"20362","26430","Caterina Silveri"
"545","26430","Joe Silveri"
"18339","26430","Marina"
"27442","26430","Comunista"
"11850","26435","Jessica Potter"
"16475","26435","Phil Potter"
"1466","26435","Michael ""Mickey"" Potter"
"20362","26435","Marilyn Holmburg"
"2228","26462","Mick O’Brien"
"74829","26462","Horowitz"
"74828","26462","Gene Daniels"
"14784","26462","Ramon Herrera"
"6355","26464","Frank Murphy"
"11511","26464","Officer Richard Lymangood"
"12407","26464","Kate"
"8255","26464","Jack Braddock"
"26472","26467","Stephen Klein"
"4765","26467","Dr. Russell Oakes"
"10080","26467","Nurse Nancy Bauer"
"53085","26467","Jim Dahlberg"
"776","26471","himself"
"1090800","26471","Sideline Actor"
"146797","26472","Enrique"
"7368","26472","Arturo"
"1026995","26472","Lupe"
"36635","26472","Rosa"
"234297","26480","Mike Ross"
"103125","26480","Klaus Nemnez"
"55672","26480","Mohammed / Washington"
"99538","26480","Dr. Cathy Rollins"
"2876","26485","Rusty James"
"2882","26485","Patty"
"2778","26485","Father"
"2295","26485","The Motorcycle Boy"
"10447","26487","Dorothy Stratten"
"21315","26487","Paul Snider"
"19153","26487","Hugh Hefner"
"14701","26487","Dorothy's Mum"
"13","26492","Car Driver (prologue)"
"707","26492","Passenger / Ambulance Driver (Prologue / segment ""Time Out"")"
"62033","26492","Larry (segment ""Time Out"")"
"83810","26492","Bill Connor (segment ""Time Out"")"
"11890","26494","Jack Diddley"
"99485","26494","Evan Johnson"
"99486","26494","Sheila"
"99487","26494","Skinner"
"30613","26501","Mickey"
"35341","26501","Nancy"
"5274","26501","Zack Antoine"
"21818","26501","Eve"
"104795","26505","Alan"
"71249","26505","Maddy"
"97889","26505","Charlotte"
"2451","26505","Trevor"
"101908","26509","Bill"
"12519","26509","Madeline Robistat"
"15799","26509",""
"4971","26509","Edgar (voice)"
"18465","26513","Princess Karina"
"64119","26513","Jason"
"5657","26513","Maida"
"5146","26513","Roscoe"
"1780068","26524","Herself"
"1780067","26524","Herself"
"7420","26524","Narrator (voice)"
"110168","26524","Himself (archive footage)"
"5605","26528","Matthew Cuthbert"
"10559","26528","Marilla Cuthbert"
"93646","26528","Gilbert Blythe"
"45446","26528","Anne Shirley"
"56831","26547",""
"18897","26547","Chan Ka Kui"
"1338","26547","May"
"56830","26547","Selina Fong"
"7249","26554","Api"
"64092","26554","Joanne"
"64091","26554","Zac Hobson"
"64093","26554","Api's Mate"
"707","26555","Austin Millbarge"
"54812","26555","Emmett Fitz-Hume"
"56933","26555","Karen Boyer"
"44998","26555","General Sline"
"79952","26562","Nikolai 'Kolya' Rodchenko"
"15735","26562","Galina Ivanova"
"66804","26562","Raymond Greenwood"
"43553","26562","Colonel Chaiko"
"56688","26564","Buttercup"
"244385","26564","Bérangère"
"33161","26564","Francis Borler"
"77135","26564","Dale Turner"
"5676","26574","Pippo Botticella alias « Fred »"
"5402","26574","Amelia Bonetti alias « Ginger »"
"91971","26574","l’amiral Aulenti"
"30832","26574","le présentateur TV"
"38127","26578","Alexander"
"142878","26578","Maria"
"87415","26578","Adelaide"
"3857","26578","Otto"
"126620","26581","Himself"
"1295143","26581",""
"1295142","26581","Herself"
"1295144","26581","Herself"
"1619","26585","Mark Gor / Mark Lee"
"69636","26585","Sung Chi Ho"
"69637","26585","Kit"
"69638","26585","Jackie"
"66469","26587",""
"107571","26587",""
"1387","26587",""
"543992","26587",""
"34629","26599","Pablo Quintero"
"2744","26599","Tina Quintero"
"3131","26599","Antonio Benítez"
"34792","26599","Juan Bermúdez"
"47441","26603","Brian Marsh"
"9221","26603","Vater Loomis"
"27539","26603","Catherine Danforth"
"11395","26603","Howard Birack"
"56804","26606","Tree Demon"
"68557","26606","Lip Siu Sin"
"134704","26606","Swordsman Yin Chek Ha"
"69637","26606","Ling Choi Sin"
"28906","26614",""
"3999","26622","Dominick"
"1217995","26622","Dr. Levinson"
"8944","26622","Jennifer Reston"
"11477","26622","Eugene"
"83876","26631","Alice"
"2047","26649",""
"3087","26649",""
"2882","26649",""
"2176","26649",""
"109404","26655","Himself"
"4483","26655","Narrator (voice)"
"2320382","26655",""
"68470","26662","Kiki / Ursula (voice)"
"57736","26662","Osono (voice)"
"68472","26662","Tombo (voice)"
"218144","26662","Jiji (voice)"
"19161","26663","Alice"
"21175","26663","Monsieur Hire"
"20853","26663","L'inspecteur de police"
"121012","26663","Emile"
"59369","26680","Ramona Rickettes"
"40175","26680","Mrs. Vernon-Williams"
"85","26680","Wade ""Cry-Baby"" Walker"
"21412","26680","Allison Vernon-Williams"
"935902","26684","Elizabeth Shelley"
"1039537","26684","Mr. Shelley"
"167080","26684","Jeffrey Franken"
"1039536","26684","Mrs. Shelley"
"51962","26686","Elliot Hopper"
"2481","26686","Sir Edith Moser"
"65398","26686","Joan"
"65397","26686","Diane Hopper"
"5313","26689","Bobby Duran"
"4135","26689","Jack Weil"
"21708","26689","Menocal"
"1903","26689","Joe Volpi"
"27770","26693",""
"1734","26693",""
"15416","26693",""
"643","26694","Ju Dou"
"552476","26694",""
"552474","26694",""
"552475","26694",""
"8226","26695","Violet Kray"
"7042","26695","Ronald Kray"
"47652","26695","Reggie Kray"
"22169","26695","Jack 'The Hat' McVitie"
"10713","26700","Brian Hope"
"26071","26700","Faith"
"67026","26700","Sister Superior"
"1923","26700","Charlie McManus"
"1222101","26701","Kiichi Goto (voice)"
"623","26701",""
"94247","26701",""
"85286","26701","Asuma Shinohara (voice)"
"30083","26702","Dolphin Blue"
"110","26702","Cameron Dove"
"87208","26702","Ruth Dove"
"87207","26702","Seth Dove"
"2228","26704","Terry Noonan"
"228","26704","Frankie Flannery"
"64","26704","Jackie Flannery"
"32","26704","Kathleen Flannery"
"556915","26712","Himself"
"556917","26712","Himself (archive footage)"
"556918","26712",""
"556916","26712","Herself"
"18977","26726","Dutch Dooley"
"58019","26726","Doyle Standish"
"10080","26726","Natalie Standish"
"4443","26726","Reed Standish"
"40","26729",""
"8328","26729","Himself"
"37872","26729","Herself"
"1776","26729","Himself"
"3266","26731","Bobby Gold"
"97068","26731","Lt. Senna"
"89461","26731","Jilly Curran"
"3905","26731","Tim Sullivan"
"4818","26732","Johnny Stecchino"
"4819","26732","D'Agata"
"9235","26732","Maria"
"50008","26732","Ministro"
"554120","26736","Keiko"
"68648","26736","Ah Hai (North Block)"
"81670","26736","Huang Chung (West Block)"
"130598","26736",""
"5293","26737","John LeTour"
"65002","26737","Marianne Jost"
"15412","26737","Robert"
"4038","26737","Ann"
"11857","26749","Prospero"
"21175","26749","Alonso"
"38127","26749","Gonzalo"
"40898","26749","Caliban"
"3070","26750","Major Ashley-Pitt"
"4566","26750","Elliott Marston"
"1212","26750","Crazy Cora"
"15112","26750","Matthew Quigley"
"77589","26775","Deke"
"2229","26775","Yvonne"
"287","26775","Johnny Suede"
"4811","26775","Man in Tuxedo"
"70048","26776","Pikkoro-oyaji (voice)"
"70047","26776","Jina-sama (voice)"
"70046","26776","Kurenai no Buta (voice)"
"20334","26776","Manmayuto no shachô (voice)"
"1033096","26782","Ramon - The Mambo Kings Band"
"83721","26782","Bernardito - The Mambo Kings Band"
"1033097","26782","Mario - The Mambo Kings Band"
"1033098","26782","Pito - The Mambo Kings Band"
"380","26784","Harry Fabian"
"4431","26784","Helen Nasseros"
"19183","26784","Phil Nasseros"
"7169","26784","Ira 'Boom Boom' Grossman"
"125572","26788","Wan Qinglai, chili farmer"
"643","26788","Qiu Ju"
"143028","26788","Meizi, Qinglai's sister"
"143029","26788",""
"3392","26791","Ed Leland"
"3896","26791","Franze-Otto Dietrich"
"29369","26791","Linda Voss"
"20810","26791","Margrete Von Eberstein"
"12235","26797",""
"8750","26797",""
"9965","26797",""
"15521","26797",""
"15887","26809","The Daughter"
"146758","26809","Cosimo Medici"
"5469","26809","The Bishop's Son"
"694","26809","The Bishop"
"81172","26810","Bubby"
"112705","26810","Yobbo"
"97331","26810","Pop"
"559315","26810","Mum"
"16896","26812","F. Ross Johnson"
"593","26812","Linda Robinson"
"20899","26812","Peter Cohen"
"378","26812","Henry Kravis"
"38559","26819","John Henry Brennick"
"2115","26819","Prison Director Poe"
"51641","26819","Karen B. Brennick"
"5365","26819","Nino Gomez"
"2222","26835","Terry Harper"
"18686","26835","Wanda Holloway"
"95857","26835","Verna Heath"
"12967","26835","Marla Harper"
"17782","26838","Dessie Curley"
"63367","26838","Craig Curley"
"17026","26838","Kay Curley"
"74018","26838","Sharon Curley"
"3317","26840","Aniki Murakawa"
"20335","26840","Uechi"
"52709","26840","Miyuki"
"52710","26840","Ryoji"
"544797","26842","Dong Tian Biao"
"1620","26842","Qiu Xue (Falling Snow)"
"579216","26842","Xiao Dong Gua (Little Melon)"
"1336","26842","Shang Jun Biao"
"6681","26843","Ellen Armstrong"
"13021","26843","Joe Casella"
"532","26843","Mickey"
"6473","26843","Connie Czapski"
"61471","26850","Tomek"
"37069","26850","Inge Brunner"
"150573","26850","Marian Radu"
"150574","26850","Max"
"16476","26854","Robert G. Durant"
"16743","26854","Darkman / Peyton Westlake"
"21216","26854","Jill Randall"
"77624","26854",""
"544797","26865","Hou Ting-An"
"239961","26865","General Fujita (Supreme Killer) (as Billy Chau)"
"82396","26865","Mitsuko Yamada"
"1336","26865","Chen Zhen"
"13022","26870","Jake Taylor"
"6952","26870","Rick 'Wild Thing' Vaughn"
"352","26870","Pedro Cerrano"
"21246","26870","Roger Dorn"
"54615","26886","Michelle Yeung"
"65966","26886","Fat Po / Charlie Leung Kam Po"
"1336","26886","Allan Hui Ching Yeung"
"52908","26886","Killer Wong"
"87662","26903",""
"555255","26903","Seiya Tsukishima (voice)"
"135025","26903","Asako Tsukishima (voice)"
"119263","26903",""
"98652","26915","Juliet Capulet"
"98654","26915","Cappy Capulet"
"98653","26915","Murray Martini"
"98310","26915","Tromeo Que"
"3398","26947","Frank"
"31960","26947",""
"21192","26947","Vic"
"3411","26947",""
"3011","26974","Solomon's Mother"
"1420962","26974","Tummler"
"83050","26974","Bunny Boy"
"1038661","26974","Sol"
"4756","26999","Simba (voice)"
"9206","26999","Adult Kiara (voice)"
"43120","26999","Nuka (voice)"
"8294","26999","Rafiki (voice)"
"7219","27002",""
"65019","27002",""
"31","27002",""
"12538","27002",""
"92172","27005","Det. Sr. Const. Wayne Prior"
"80267","27005","Det. Insp. Jackson"
"1331","27005","Eddie Rodney Fleming"
"94803","27005","Det. Sgt. John Steele"
"11701","27020","Gia Carangi"
"96043","27020","Stephanie"
"31167","27020","Linda"
"83051","27020","T.J."
"6474","27022","Billy Hill"
"6383","27022","Nick"
"11155","27022","Casey Wells"
"82406","27022","Dallas"
"55706","27032","Christine Spaak"
"55707","27032","Yuki"
"55708","27032","CIA Agent Morgan"
"18897","27032","Lee / Who am I"
"13472","27075","Gomez Addams"
"589","27075","Morticia Addams"
"106484","27075","Wednesday Addams"
"106483","27075","Pugsley Addams"
"25465","27109","Sayo Kashima"
"25463","27109","Ryūrei Ashio"
"25464","27109","Gō Kashima"
"25461","27109","Yuki Kashima"
"77927","27156","Shinji Ikari (voice)"
"40325","27156","Rei Ayanami / Yui Ikari (voice)"
"83768","27156",""
"77931","27156","Misato Katsuragi (voice)"
"677","27178","Daniel Bannier"
"5496","27178","Isa"
"1859","27178","Juli"
"5500","27178",""
"87425","27186","Le Sage dans la montagne (voice)"
"87424","27186","Karaba (voice)"
"87422","27186","La Mère (voice)"
"87421","27186","Kirikou enfant (voice)"
"23943","27193","Émilien Coutant-Kerbalec"
"8293","27193","Lilly Bertineau"
"20666","27193","Daniel Morales"
"23944","27193","Petra"
"70696","27251",""
"83721","27251",""
"14101","27251",""
"1902","27251",""
"12077","27253","Pete (voice)"
"84213","27253","Goofy (voice)"
"61983","27253","Max Goof (voice)"
"34982","27253","Bradley 'Brad' Uppercrust / Unemployment Lady / Chuck the Sportscaster (voice)"
"54607","27255",""
"1923821","27255",""
"1923820","27255",""
"143152","27255","Engineer"
"643","27266","Su Li-Zhen"
"1337","27266","Chow Mo-Wan"
"12670","27266","Tak"
"12671","27266","Wang Jing Wen"
"68111","27317","Shigehiko Aoyama"
"57455","27317","Asami Yamazaki"
"2541","27317","Yasuhisa Yoshikawa"
"4994","27317","Shigeharu Aoyama"
"4757","27322","Narrator (voice)"
"81447","27329","Himself"
"81448","27329","Himself"
"81455","27329","Herself"
"81449","27329","Himself"
"2155","27338","Liz Dunn"
"6367","27338","Martyn Taylor"
"6366","27338","Geoff Bingham"
"6365","27338","Mike Steel"
"69289","27351","Chie Marayama"
"69287","27351","Kirie Goshima"
"69288","27351","Shuichi Saito"
"58664","27351","Kyoko Sekino"
"164040","27369","Jane Lane / Helen Barksdale Morgendorffer / Quinn Morgendorffer (voice)"
"1229455","27369","Daria Morgendorffer (voice)"
"1057163","27369",""
"2241142","27369",""
"12834","27373","Roger Maris"
"15416","27373","Milt Kahn"
"1904","27373","Whitey Ford"
"11155","27373","Mickey Mantle"
"1086","27376","Harry Melchior"
"5644","27376","Lotte Lohmann"
"8197","27376","Matthis Hiller"
"33040","27376","Friederike "" Fritzi "" Scholz"
"25001","27397","Maj. Sophie E. Jean"
"20738","27397","Sgt. Oh Kyeong-pil"
"25003","27397","Nam Sung-shik"
"25002","27397",""
"11181","27410","Reinhard Heydrich"
"934041","27410",""
"2283","27410","Adolf Eichmann"
"2467958","27410",""
"57012","27416","Roro"
"57013","27416","Måns"
"67737","27416","Lisa"
"67738","27416","Yasmin"
"87341","27423","Chicó"
"123758","27423","Dora"
"123757","27423","Padre João"
"8600","27423","João Grilo"
"16145","27441","Saya (voice)"
"16148","27441","Sharon (voice)"
"16146","27441","Nurse Makiho Caroline Amano (voice)"
"16147","27441","David (voice)"
"57198","27478","Hoochie 2"
"57197","27478","Hoochie 1"
"53257","27478","Rico"
"6730","27478","Alistair Leslie ""Ali G"" Graham / Borat Sagdiyev"
"5937","27482","Kate Filmore"
"5938","27482","Simon Grady"
"5939","27482","Sasha"
"5940","27482","Max Reisler"
"63442","27523","Kyun-woo"
"553705","27523","Kyun-woo's mother"
"63436","27523","The Girl"
"125427","27523","Kyun-woo's father"
"80108","27544","Suzuki"
"117974","27544","Sato"
"107105","27544","Ohta"
"107106","27544","Kanazawa"
"148434","27555","Farrel"
"1384202","27555","Tron / Tony"
"147967","27555","Dean"
"164866","27555","Terry"
"20738","27592","Park Dong-jin"
"39256","27592",""
"21688","27592",""
"25004","27592",""
"68973","27604","Detective Shibusawa"
"145928","27604","Nurse Atsuko Sawada"
"1025312","27604","Nurse Yôko Kawaguchi"
"4994","27604","Detective Kuroda"
"587","27611",""
"50668","27611",""
"51798","27611",""
"1581","27611",""
"52647","27646","Justin Fisher"
"31711","27646","Barry Winchell"
"72095","27646","Calpernia Addams / Scottie"
"6861","27646","Sergeant Carlos Diaz"
"55467","27648","Adam Fenwick-Symes"
"3968","27648","Miles"
"1246","27648","Nina Blount"
"5530","27648","Simon Balcairn"
"41558","27660","Cis (""Program"") / Yoko (""Beyond"")"
"21063","27660","Jue (""Final Flight of the Osiris"") / Manabu (""Beyond"") (voice)"
"40451","27660",""
