"movieId","title","url","runtime","revenue","budget","imdbRating","released","countries","languages","plot","imdbVotes","imdbId","year","poster","tmdbId"
"5846","Raggedy Man","https://themoviedb.org/movie/96966","94","","","6.8","1981-09-18","[""USA""]","[""English""]","It's 1944 in the small town of Gregory, Texas. Divorcée Nita Longley has been brought into the town by the telephone company to work as its switchboard operator, a job which requires her to...","1059","0082969","1981","https://image.tmdb.org/t/p/w440_and_h660_face/nYYAq3645BZPwdmfw7rsSTp8HFE.jpg","96966"
"5847","Ragtime","https://themoviedb.org/movie/25566","155","","","7.3","1981-12-25","[""USA""]","[""English""]","A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City.","6467","0082970","1981","https://image.tmdb.org/t/p/w440_and_h660_face/29INfj3Tuk4hWDBO41rwJeVRr1n.jpg","25566"
"5850","Road Games (a.k.a. Roadgames)","https://themoviedb.org/movie/43089","101","100000","1750000","6.7","1981-11-19","[""Australia""]","[""English""]","A truck driver plays a cat-and-mouse game with a mysterious serial killer who uses a young female hitchhiker as bait to lure victims on a desolate Australian highway.","2840","0083000","1981","https://image.tmdb.org/t/p/w440_and_h660_face/mfjaQ8teYisaXKC1XjhqI3H78u6.jpg","43089"
"5853","Scanners","https://themoviedb.org/movie/9538","103","14225876","4100000","6.8","1981-01-14","[""Canada""]","[""English""]","A scientist sends a man with extraordinary psychic powers to hunt others like him.","33713","0081455","1981","https://image.tmdb.org/t/p/w440_and_h660_face/dyF8SNSv0CEG8gAZZA0vdmvC7tr.jpg","9538"
"5854","Sharky's Machine","https://themoviedb.org/movie/14664","122","35610100","","6.3","1981-12-18","[""USA""]","[""English"","" French"","" Italian""]","Tom Sharky is demoted to vice after a bust goes terribly wrong. He and his team stumble across a mob murder tied to prostitution and government.","3758","0083064","1981","https://image.tmdb.org/t/p/w440_and_h660_face/9K5tKxbuxvzOmLkSoNZCMXABTZu.jpg","14664"
"5857","So Fine","https://themoviedb.org/movie/84735","90","","","4.9","1981-09-25","[""USA""]","[""English""]","While trying to get his father out of a financial jam, a man comes up with an idea that turns into an unexpected overnight financial fashion success - the bottomless pants.","805","0083099","1981","https://image.tmdb.org/t/p/w440_and_h660_face/lrFKJ1MksYFDeqik0Fyq61q4LcM.jpg","84735"
"5859","Southern Comfort","https://themoviedb.org/movie/12528","106","","","7.2","1981-09-25","[""USA"","" Switzerland"","" UK""]","[""English"","" French""]","A squad of National Guards on an isolated weekend exercise in the Louisiana swamp must fight for their lives when they anger local Cajuns by stealing their canoes. Without live ammunition ...","11718","0083111","1981","https://image.tmdb.org/t/p/w440_and_h660_face/kgtw8bsQ5Ibb6epo4uIFjc09A3J.jpg","12528"
"5864","Tarzan, the Ape Man","https://themoviedb.org/movie/26325","107","36565280","","3.2","1981-07-24","[""USA""]","[""English""]","While on an African expedition with her father, Jane Parker meets Tarzan, and the two become fascinated by each other.","4059","0083170","1981","https://image.tmdb.org/t/p/w440_and_h660_face/nYoH03aBoyi4Bp0VXodrsc4JI6O.jpg","26325"
"5866","They All Laughed","https://themoviedb.org/movie/31921","115","","","6.4","1981-08-14","[""USA""]","[""English""]","A mad cap private-eye caper about a team of detectives who are following, and are being followed by, a group of beautiful women.","1496","0083189","1981","https://image.tmdb.org/t/p/w440_and_h660_face/1OhWyXkqz29bAOIDRnJeG9tkJ46.jpg","31921"
"5867","Thief","https://themoviedb.org/movie/11524","122","4300000","","7.4","1981-03-27","[""USA""]","[""English""]","Becoming closer to his dream of leading a normal life, a professional safecracker agrees to do a job for the mafia, who have other plans for him.","14899","0083190","1981","https://image.tmdb.org/t/p/w440_and_h660_face/bpjRGwfYJ71bU0hNhLIz7g3t6Oy.jpg","11524"
"5868","This Is Elvis","https://themoviedb.org/movie/109264","110","2028612","5000000","7.4","1981-04-10","[""USA""]","[""English""]","Though several actors portray Elvis Presley at different stages of his life, this documentary is comprised mostly of actual performance footage and interviews with Elvis, his fans and those...","804","0083193","1981","https://image.tmdb.org/t/p/w440_and_h660_face/1pJGeuZVtc9NSOpLude7Ce9tid3.jpg","109264"
"5869","True Confessions","https://themoviedb.org/movie/32077","108","","","6.4","1981-09-25","[""USA""]","[""English""]","A worldly ambitious monsignor clashes with his older brother, a cynical Los Angeles homicide detective who is investigating the brutal murder of a young prostitute.","5329","0083232","1981","https://image.tmdb.org/t/p/w440_and_h660_face/qwTwHKesH4QcvSBkS1dE89AIFst.jpg","32077"
"5872","Die Another Day","https://themoviedb.org/movie/36669","133","431971116","140000000","6.1","2002-11-22","[""UK"","" USA""]","[""English"","" Korean"","" Cantonese"","" Spanish"","" German"","" Icelandic"","" Italian""]","James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul who is funding the development of an international space weapon.","166075","0246460","2002","https://image.tmdb.org/t/p/w440_and_h660_face/bZmGqOhMhaLn8AoFMvFDct4tbrL.jpg","36669"
"5873","The Emperor's Club","https://themoviedb.org/movie/17187","109","16318449","","6.9","2002-11-22","[""USA""]","[""English""]","An idealistic prep school teacher attempts to redeem an incorrigible student.","14024","0283530","2002","https://image.tmdb.org/t/p/w440_and_h660_face/s7BRKAq0DNcXe8Bphm6Wd5KnvlF.jpg","17187"
"5874","Friday After Next","https://themoviedb.org/movie/10426","85","33526835","20000000","5.8","2002-11-22","[""USA""]","[""English""]","Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas...","18430","0293815","2002","https://image.tmdb.org/t/p/w440_and_h660_face/sxHFGPKLWj9e3aaA6wGVxghoiPE.jpg","10426"
"5875","Personal Velocity","https://themoviedb.org/movie/32625","86","","","6.6","2002-12-20","[""USA""]","[""English""]","Three women's escapes from their afflicted lives. Each struggles to flee from the men who confine their personal freedom.","3130","0295238","2002","https://image.tmdb.org/t/p/w440_and_h660_face/e5YRJeg2E5c8nuwNJ4Hrapc1G8Z.jpg","32625"
"5876","Quiet American, The","https://themoviedb.org/movie/8198","101","27674124","30000000","7.1","2003-03-07","[""UK"","" Germany"","" USA"","" Australia"","" France""]","[""English"","" French"","" Vietnamese""]","An older British reporter vies with a young U.S. doctor for the affections of a beautiful Vietnamese woman.","23722","0258068","2002","https://image.tmdb.org/t/p/w440_and_h660_face/xk5XdHkD3AnS20TUgkkpHpraS6T.jpg","8198"
"5878","Talk to Her (Hable con Ella)","https://themoviedb.org/movie/64","112","51001550","","8.0","2003-02-14","[""Spain""]","[""Spanish""]","Two men share an odd friendship while they care for two women who are both in deep comas.","84399","0287467","2002","https://image.tmdb.org/t/p/w440_and_h660_face/ePERgbqEI1sYTzSVIHDYD9MJ1IS.jpg","64"
"5879","Eight Crazy Nights (Adam Sandler's Eight Crazy Nights)","https://themoviedb.org/movie/13376","76","23833131","","5.4","2002-11-27","[""USA""]","[""English""]","Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.","17733","0271263","2002","https://image.tmdb.org/t/p/w440_and_h660_face/pfQrbZxTv4BVf1XRQnCngZ3wQg8.jpg","13376"
"5880","Extreme Ops","https://themoviedb.org/movie/15074","93","10959475","40000000","4.5","2002-11-27","[""UK"","" Germany"","" Luxembourg""]","[""English"","" German"","" Japanese"","" Serbo-Croatian""]","While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.","4756","0283160","2002","https://image.tmdb.org/t/p/w440_and_h660_face/984tq1bRL2uzR0wHrNzZVYTR0Al.jpg","15074"
"5881","Solaris","https://themoviedb.org/movie/2103","99","30002758","47000000","6.2","2002-11-27","[""USA""]","[""English""]","A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.","66542","0307479","2002","https://image.tmdb.org/t/p/w440_and_h660_face/3Qk6vMxbSDTQ9FQdSG5h4XdNzud.jpg","2103"
"5882","Treasure Planet","https://themoviedb.org/movie/9016","95","109578115","140000000","7.1","2002-11-27","[""USA""]","[""English""]","A Disney animated version of Treasure Island. The only difference is that the film is set in outer space with alien worlds and other galactic wonders.","67829","0133240","2002","https://image.tmdb.org/t/p/w440_and_h660_face/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg","9016"
"5883","They","https://themoviedb.org/movie/16028","89","","17000000","4.8","2002-11-27","[""USA"","" Canada""]","[""English""]","After witnessing a horrific and traumatic event, Julia Lund, a graduate student in psychology, gradually comes to the realization that everything which scared her as a child could be real. ...","10698","0283632","2002","https://image.tmdb.org/t/p/w440_and_h660_face/nHG0VOW6o99tP5EACtKTMADqxJQ.jpg","16028"
"5888","Brother (Brat)","https://themoviedb.org/movie/20992","99","","","8.0","1998-07-08","[""Russia""]","[""Russian"","" English"","" French""]","An ex-soldier with a personal honor code enters the family crime business in St. Petersburg, Russia.","9809","0118767","1997","https://image.tmdb.org/t/p/w440_and_h660_face/nVnbcANsqxkuBviFLcISgSCVYrQ.jpg","20992"
"5891","I Spit on Your Grave (Day of the Woman)","https://themoviedb.org/movie/25239","101","","650000","5.7","1978-11-22","[""USA""]","[""English""]","An aspiring writer is repeatedly gang-raped, humiliated, and left for dead by four men whom she systematically hunts down to seek revenge.","19303","0077713","1978","https://image.tmdb.org/t/p/w440_and_h660_face/wxzraHmPp5JbY5jgHry3CD8COqc.jpg","25239"
"5893","Last Seduction, The","https://themoviedb.org/movie/25284","110","","2500000","7.1","1994-10-26","[""UK"","" USA""]","[""English""]","A devious sexpot steals her husband's drug money and hides out in a small town where she meets the perfect dupe for her next scheme.","15438","0110308","1994","https://image.tmdb.org/t/p/w440_and_h660_face/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg","25284"
"5899","Zulu","https://themoviedb.org/movie/14433","138","8000000","3500000","7.8","1964-06-17","[""UK""]","[""English"","" Zulu""]","Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.","28216","0058777","1964","https://image.tmdb.org/t/p/w440_and_h660_face/43ddKmYjzNrvS7xvHVwtq03N6xP.jpg","14433"
"5900","Analyze That","https://themoviedb.org/movie/9932","96","55003135","60000000","5.9","2002-12-06","[""USA"","" Australia""]","[""English""]","Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.","67724","0289848","2002","https://image.tmdb.org/t/p/w440_and_h660_face/q3R6Hno3WFfIkHQg7CeVAEOcHQQ.jpg","9932"
"5901","Empire","https://themoviedb.org/movie/13369","90","18591272","4000000","6.0","2002-12-06","[""USA""]","[""English"","" Spanish""]","A successful South Bronx drug dealer turns his back on his roots and gives money to a Wall Street broker to invest for him.","6388","0262396","2002","https://image.tmdb.org/t/p/w440_and_h660_face/m6XxaRLltWox4C9pykjUILrlGp9.jpg","13369"
"5902","Adaptation","https://themoviedb.org/movie/2757","114","32801173","19000000","7.7","2003-02-14","[""USA""]","[""English"","" Latin""]","A lovelorn screenwriter becomes desperate as he tries and fails to adapt The Orchid Thief by Susan Orlean for the screen.","139432","0268126","2002","https://image.tmdb.org/t/p/w440_and_h660_face/qP4LbKYVRWw5j1n55sSjvvgmedM.jpg","2757"
"5903","Equilibrium","https://themoviedb.org/movie/7299","107","5359645","20000000","7.5","2002-12-06","[""USA""]","[""English""]","In a Fascist future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system.","254898","0238380","2002","https://image.tmdb.org/t/p/w440_and_h660_face/vO0SyoE0D0LYX1hFxu60VnjC5zY.jpg","7299"
"5909","Visitor Q (Bizita Q)","https://themoviedb.org/movie/4241","84","","","6.8","2002-11-26","[""Japan""]","[""Japanese""]","A troubled and perverted family find their lives intruded by a mysterious stranger who seems to help find a balance in their disturbing natures.","11809","0290329","2001","https://image.tmdb.org/t/p/w440_and_h660_face/veDqVt4oYq6mjFGasdVeEv6RPBg.jpg","4241"
"5910","Bolero (Uns et les autres, Les)","https://themoviedb.org/movie/37335","173","","","7.4","1981-05-27","[""France""]","[""French"","" English"","" German"","" Russian""]","Trough fabulous Music this movie tracks three generations of musicians and dancers from Russia, Germany, France and the USA, from before World War II through the war and the Holocaust, to ...","1824","0083260","1981","https://image.tmdb.org/t/p/w440_and_h660_face/f9b8JI76hlZ8YsbT1f221idszfF.jpg","37335"
"5913","Warning for the Joensson Gang (Varning för Jönssonligan)","https://themoviedb.org/movie/35343","89","","","6.2","1981-12-04","[""Sweden"","" Denmark""]","[""Swedish""]","The movie begins with the Jönsson gang making a minor burglary. It goes wrong and the gang leader, Sickan, gets caught. After he has spent 10 months in jail, Vanheden and Rocky come to ...","2065","0083276","1981","https://image.tmdb.org/t/p/w440_and_h660_face/kk21y4awpolYdnYWypL8MdrqAzo.jpg","35343"
"5914","Vernon, Florida","https://themoviedb.org/movie/30142","55","","","7.2","1981-10-08","[""USA"","" West Germany""]","[""English""]","Early Errol Morris documentary intersplices random chatter he captured on film of the genuinely eccentric residents of Vernon, Florida. A few examples? The preacher giving a sermon on the ...","2120","0083281","1981","https://image.tmdb.org/t/p/w440_and_h660_face/en4Pn2owLFJCbmhNQL9NwyaChqU.jpg","30142"
"5915","Victory (a.k.a. Escape to Victory)","https://themoviedb.org/movie/17360","116","27453418","10000000","6.6","1981-07-31","[""USA"","" UK""]","[""English""]","As allied POWs prepare for a soccer game against the German National Team to be played in Nazi-occupied Paris, the French Resistance and British officers are making plans for the team's escape.","20215","0083284","1981","https://image.tmdb.org/t/p/w440_and_h660_face/4hZaurd3FYjF8AYI0A6zWPKM7vn.jpg","17360"
